AppID,Name,Releasedate,Requiredage,Price,DLCcount,Windows,Mac,Linux,Achievements,Developers,Publishers,Categories,Genres,Positive,Negative
1622970,Packing House,10-Dec-21,0,9.99,0,TRUE,FALSE,FALSE,19,"SmartLife,Roman Studio",SmartLife,"Single-player,Steam Achievements,Steam Cloud","Indie,Simulation,Strategy,Early Access",40,10
1032520,JermaSlots,06-Apr-19,0,0,0,TRUE,FALSE,FALSE,14,"Steve ""Khad"" Grant",Montauk Games,"Single-player,Steam Achievements,Steam Cloud","Casual,Free to Play,Indie",482,28
1531290,Nebuli,16-Feb-21,0,9.99,0,TRUE,FALSE,FALSE,0,Spiky Software LLC,Spiky Software LLC,Single-player,"Action,Indie",2,0
720270,Defense Task Force - Sci Fi Tower Defense,19-Jun-18,0,2.99,0,TRUE,FALSE,FALSE,0,ChillX Ltd,ChillX Ltd,"Single-player,Steam Cloud","Indie,Simulation,Strategy",35,18
805270,Playcraft,23-Oct-19,0,0,0,TRUE,FALSE,FALSE,24,Bebop Games,Bebop Games,"Single-player,Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Workshop,Steam Cloud,Includes level editor","Action,Indie,Massively Multiplayer,Simulation,Early Access",526,120
1315620,EndlessShinyBlues,30-Nov-20,0,1.79,0,TRUE,FALSE,FALSE,22,YouthAndLove,YouthAndLove,"Single-player,Steam Achievements,Steam Cloud,Stats,Remote Play on Phone,Remote Play on Tablet",Indie,10,3
457490,"Forgotten, Not Lost - A Kinetic Novel",01-Apr-16,0,1.99,0,TRUE,TRUE,TRUE,4,Afterthought Studios,Afterthought Studios,"Single-player,Steam Achievements,Steam Trading Cards","Casual,Indie,RPG,Simulation",196,26
434580,Attack of the Mutant Fishcrows,18-May-19,0,0.99,0,TRUE,FALSE,FALSE,49,WILDLOGICGAMES LTD,WILDLOGICGAMES LTD,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Indie,Early Access",6,6
992790,Switch & Ditch,09-Jan-19,0,0,0,TRUE,TRUE,FALSE,0,Tempera Games,Tempera Games,"Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Remote Play Together","Action,Casual",6,1
1953510,RO-BOUNCE,27-May-22,0,0,0,TRUE,FALSE,FALSE,8,AstroDuck Studios,AstroDuck Studios,Single-player,"Adventure,Free to Play,Racing",0,0
596990,Mini Rollers,16-Jun-17,0,3.99,0,TRUE,FALSE,FALSE,54,"Gawkfish Studios,Alex Gimson",Alex Gimson,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Action,Casual,Indie",4,3
1227150,Jump Boy,01-Feb-20,0,0.99,0,TRUE,FALSE,FALSE,0,AHui.Game,AHui.Game,Single-player,"Action,Adventure,Casual,Indie",0,2
447930,LYDIA: SWEET DREAMS,03-Oct-16,0,9.99,0,TRUE,FALSE,FALSE,0,C-DRIVE MEDIA ART,C-DRIVE MEDIA ART,Single-player,"Action,Indie",4,0
385020,none,04-Nov-15,0,0,0,TRUE,TRUE,TRUE,0,none,,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Trading Cards","Casual,Indie,Massively Multiplayer,Strategy",13,32
1318280,OverShoot Battle Race,30-Nov-21,0,9.99,0,TRUE,FALSE,FALSE,24,OnlineObject,OnlineObject,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support,Stats,Remote Play Together","Action,Indie,Massively Multiplayer,Racing,Strategy",18,1
351100,Niffelheim,26-Sep-18,0,19.99,3,TRUE,TRUE,TRUE,33,Ellada Games,Ellada Games,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure,Indie,RPG,Simulation",1525,578
1428100,Instruments of Destruction,02-Mar-22,0,19.99,0,TRUE,FALSE,FALSE,0,Radiangames,Radiangames,"Single-player,Steam Workshop","Action,Casual,Indie,Simulation,Strategy,Early Access",476,14
771370,Confederate Express,10-Apr-18,0,9.99,0,TRUE,TRUE,FALSE,26,Maksym Pashanin,Maksym Pashanin,"Single-player,Steam Achievements","Action,Indie,RPG",6,39
19030,Rocket Knight,11-May-10,0,14.99,0,TRUE,FALSE,FALSE,16,Climax Studios,"Konami Digital Entertainment, Inc.,Konami Digital Entertainment GmbH","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Steam Leaderboards","Action,Adventure",101,35
500340,QUACK ATTACK 1985: TURBO DX EDITION,19-Dec-16,0,0.99,0,TRUE,FALSE,FALSE,0,ATTACK MOUNTAIN,ATTACK MOUNTAIN,"Single-player,Steam Trading Cards,Partial Controller Support","Action,Indie",22,7
1417200,Hentai Students: Love Puzzle,22-Nov-20,0,1.99,0,TRUE,FALSE,FALSE,36,Honey Girl,Honey Girl,"Single-player,Steam Achievements","Casual,Indie",0,0
1876220,"Lights, Camera, Reaction! IRL Edition",19-Mar-22,0,4.99,0,TRUE,FALSE,FALSE,2,Fluxean,Fluxean,"Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Remote Play Together","Casual,Indie,Strategy",0,0
354050,Starlight Tactics?,07-Apr-15,0,9.99,0,TRUE,FALSE,FALSE,59,"Escape Hatch Entertainment,LLC","Escape Hatch Entertainment, LLC","Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Remote Play Together","Action,Indie,Strategy",15,12
493480,ERISLE,10-Mar-17,0,0,0,TRUE,FALSE,FALSE,0,Expect Studio,Expect Studio,"Single-player,Steam Trading Cards,Partial Controller Support","Action,RPG,Early Access",10,11
851850,DRAGON BALL Z: KAKAROT,16-Jan-20,0,59.99,6,TRUE,FALSE,FALSE,42,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,RPG",30838,2277
1642330,Fairy Godmother Stories: Puss in Boots Collector's Edition,28-May-21,0,9.99,0,TRUE,FALSE,FALSE,0,Domini Games,Big Fish Games,Single-player,"Adventure,Casual",2,3
893470,Salary Man Escape,18-Sep-18,0,10.99,0,TRUE,FALSE,FALSE,24,Red Accent Studios,Oasis Games,"Single-player,Steam Achievements","Casual,Indie",34,1
760530,Futurejam,06-Aug-18,0,0,0,TRUE,FALSE,FALSE,0,2049VR,2049VR,"Single-player,Steam Cloud,Steam Leaderboards","Casual,Indie,Early Access",5,2
1365930,Shadow Walls,22-Oct-20,0,0.99,0,TRUE,FALSE,FALSE,10,My Oldschool Console,My Oldschool Console,"Single-player,Steam Achievements","Adventure,Casual,Indie",46,3
1309550,Far Eastern Federal University Virtual Expo,26-May-20,0,0,0,TRUE,FALSE,FALSE,0,VIRTUAL REALITY LABORATORY DV,VIRTUAL REALITY LABORATORY DV,Single-player,"Adventure,Casual,Free to Play,Indie,Simulation",6,1
1931090,Hexagonal Tower,04-Apr-22,0,7.99,0,TRUE,FALSE,FALSE,34,Z.F. Gams,Z.F. Gams,Single-player,"Indie,Strategy",22,23
310890,Breach & Clear: Deadline Rebirth (2016),20-Jul-15,0,9.99,0,TRUE,TRUE,TRUE,46,"Mighty Rabbit Studios,Gun Media","Good Shepherd Entertainment,Devolver Digital","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Stats,Steam Leaderboards","Action,Indie,RPG,Strategy",453,381
1221330,One Shot,27-Feb-20,0,3.99,0,TRUE,FALSE,FALSE,12,Ibrahim Hisham,Ibrahim Hisham,"Single-player,Steam Achievements,Stats",Action,4,1
586150,Armored Freedom,21-Jul-17,0,9.99,0,TRUE,TRUE,TRUE,21,Killer Bees Games,Killer Bees Games,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards",Strategy,6,16
892560,PaulPaul - Act 1,25-Jul-18,0,0,0,TRUE,FALSE,FALSE,0,Another Circus,Another Circus,Single-player,"Adventure,Free to Play,Indie",35,2
732950,Pairs,20-Nov-17,0,0,0,TRUE,TRUE,TRUE,0,Jellyfish Parade,Jellyfish Parade,"Single-player,Captions available","Free to Play,Indie,Simulation",26,7
1904160,Trainz Plus,30-May-22,0,7.99,190,TRUE,TRUE,FALSE,0,N3V Games,N3V Games,"Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Includes level editor",Simulation,7,1
302130,Brink of Consciousness: Dorian Gray Syndrome Collector's Edition,18-Jul-14,0,9.99,0,TRUE,FALSE,FALSE,0,MagicIndie,Plug In Digital,,"Adventure,Casual",229,36
808980,Rose Seed Replica,09-Sep-20,0,14.99,0,TRUE,FALSE,TRUE,25,LezLiz,LezLiz,"Single-player,Steam Achievements,Full controller support","Adventure,Indie",17,2
1715460,Touhou Hero of Ice Fairy: Prologue,17-Dec-21,0,0,1,TRUE,FALSE,FALSE,7,GAMEPULSE ????,GAMEPULSE ????,"Single-player,Partial Controller Support","Action,Adventure,Free to Play",0,0
403840,Stacks TNT,13-Mar-19,0,4.99,0,TRUE,FALSE,FALSE,9,Funcraft Games,Funcraft Games,"Single-player,Steam Achievements,Stats","Action,Indie,Simulation",14,10
1479890,Inua - A Story in Ice and Time,10-Feb-22,0,14.99,0,TRUE,TRUE,FALSE,12,"The Pixel Hunt,IKO,ARTE France",ARTE France,"Single-player,Steam Achievements","Adventure,Indie",23,2
825380,??,29-Jun-18,0,0,0,TRUE,FALSE,FALSE,0,"Ares Game Co., Ltd.","Nanjing QiangJun Network Co., Ltd.","Online PvP,In-App Purchases",Massively Multiplayer,88,410
681520,The Rodinia Project,09-Aug-17,0,5.99,0,TRUE,FALSE,FALSE,28,Aegon Games Ltd,Aegon Games Ltd,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Casual,Indie",27,17
514640,TankYou!,16-Sep-16,0,4.99,1,TRUE,FALSE,FALSE,22,Virgil Tuser,Scorpius Games,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together","Action,Casual,Indie",11,2
346810,Marble Age,04-Mar-15,0,5.99,0,TRUE,TRUE,FALSE,19,Clarus Victoria,Clarus Victoria,"Single-player,Steam Achievements,Steam Trading Cards","Indie,Simulation,Strategy",565,109
1791650,???? Release The Bride,11-Mar-22,0,14.99,0,TRUE,FALSE,FALSE,0,ALI NASSER ALI AL-SADI,Milk Bottle Studio,Single-player,"Action,Adventure,RPG,Early Access",16,6
691190,Desktop Audio Visualizer,17-Dec-18,0,2.09,0,TRUE,FALSE,FALSE,0,RainySoft,RainySoft,"Steam Cloud,Includes level editor","Animation & Modeling,Audio Production,Utilities",28,20
847790,Indentured Servant,08-Jun-18,0,0,0,TRUE,FALSE,FALSE,0,Saoi Games,Saoi Games,Single-player,"Indie,Simulation",13,0
708150,Lost Artifacts - Ancient Tribe Survival,01-Feb-18,0,4.99,0,TRUE,FALSE,FALSE,23,Creobit,8Floor,"Single-player,Steam Achievements","Casual,Strategy",74,7
1222170,Cutish,28-Jan-20,0,5.99,0,TRUE,FALSE,FALSE,0,DUBUS Alain,DUBUS Alain,Single-player,"Adventure,Indie",25,8
1922870,Shady Business,29-Mar-22,0,10.99,0,TRUE,FALSE,FALSE,0,Jirobobo,Gales Corp.,Single-player,"Casual,Indie",9,1
779550,The Rising of the Rose Ocelot,02-Feb-18,0,1.99,0,TRUE,FALSE,FALSE,5,Jakob Hild,Jakob Hild,Single-player,"Adventure,Casual,RPG",2,1
675490,Artifact Adventure Gaiden,09-Jan-18,0,9.99,0,TRUE,FALSE,FALSE,52,bluffman,PLAYISM,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Indie,RPG",40,6
341150,Age of Fear 2: The Chaos Lord GOLD,27-Mar-15,0,4.99,1,TRUE,TRUE,TRUE,22,Leslaw Sliwko,Age of Fear,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play Together","Indie,RPG,Strategy",245,61
341490,Undead Legions II,30-Jul-18,0,3.99,0,TRUE,FALSE,FALSE,1,Key17 Games,Key17 Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play Together","Action,Casual,Indie,RPG,Early Access",6,2
1297800,ChronoBreach Ultra,18-Nov-21,0,2.99,0,TRUE,FALSE,FALSE,23,UpsilonGames,UpsilonGames,"Single-player,Steam Achievements,Steam Cloud","Action,Indie",27,2
1063130,H Chan,13-Jun-19,0,0.74,0,TRUE,FALSE,FALSE,0,HGames,HGames,Single-player,"Casual,Indie,Simulation",0,0
388450,Spooky Bonus,15-Oct-15,0,9.99,0,TRUE,TRUE,FALSE,19,Grey Alien Games,Grey Alien Games,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud",Casual,245,7
924960,Conjure Strike,28-Sep-18,0,14.99,0,TRUE,FALSE,FALSE,0,The Strike Team,The Strike Team,"Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Leaderboards",Action,1,2
1034400,Mystery Solitaire The Black Raven,06-May-19,0,4.99,0,TRUE,TRUE,FALSE,0,Somer Games,8floor,Single-player,Casual,16,3
958750,Re-O-Ri,27-Nov-19,0,0,0,TRUE,FALSE,FALSE,0,"Get Out Games,Virtual World Arcade","Get Out Games,Virtual World Arcade","Single-player,Multi-player,PvP,Online PvP","Free to Play,Indie,Strategy,Early Access",64,5
1014570,AlienAfterlife,11-Feb-19,0,2.99,0,TRUE,FALSE,FALSE,0,Jeremy Couillard,Jeremy Couillard,"Single-player,Full controller support","Action,Adventure,Casual",28,2
909110,Acid Nimbus,01-Oct-18,0,0,1,TRUE,FALSE,FALSE,9,Hernan Caro Vilaburges,Hernan Caro Vilaburges,"Single-player,Steam Achievements","Action,Free to Play,Indie",161,12
439260,"""BUTTS: The VR Experience""",03-Feb-16,0,0,0,TRUE,FALSE,FALSE,0,Gentle Manhands,Gentle Manhands,"Single-player,VR Support",Casual,68,17
263820,EvilQuest,20-Feb-14,0,1.99,0,TRUE,FALSE,FALSE,31,Chaosoft Games,Chaosoft Games,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support","Action,Adventure,Indie,RPG",563,76
512410,69 Ways to Kill a Zombie,08-Jun-17,0,0.79,0,TRUE,FALSE,FALSE,0,Wadup Games,Trinity Project,Single-player,"Action,Adventure,Casual,Indie,Simulation",7,16
864940,"150,000 B.C.",30-May-18,0,0.99,0,TRUE,FALSE,FALSE,5,carrot,Garage Games,"Single-player,Steam Achievements","Adventure,Casual,Indie",117,273
856310,Seul (Alone): The entr�e,30-Aug-18,0,2.99,0,TRUE,FALSE,FALSE,0,Paranormal Games,Paranormal Games,Single-player,"Adventure,Indie,RPG",1,1
1755460,Island Crusaders,12-Nov-21,0,4.99,0,TRUE,FALSE,FALSE,25,Keaton Applebaum,Applebomb Games,"Single-player,Steam Achievements","Action,Indie,Simulation,Strategy",21,5
420,Half-Life 2: Episode Two,10-Oct-07,0,7.99,1,TRUE,TRUE,TRUE,23,Valve,Valve,"Single-player,Steam Achievements,Captions available,Partial Controller Support,Steam Cloud,Stats,Includes Source SDK,Commentary available,Remote Play Together",Action,28981,914
640050,Soldiers of the Universe,30-Nov-17,0,4.99,0,TRUE,FALSE,FALSE,0,Rocwise Entertainment,Rocwise Entertainment,"Single-player,Multi-player,Co-op,Online Co-op,Partial Controller Support","Action,Adventure,Indie",207,235
2071530,Half-Earth Socialism,19-Jul-22,0,0,0,TRUE,TRUE,TRUE,0,"Francis Tseng,Son La Pham,Drew Pendergrass,Troy Vettese",Trust,Single-player,"Free to Play,Indie,Simulation,Strategy",0,0
751870,Chopper Battle New Horizon,25-Nov-17,0,9.99,0,TRUE,FALSE,FALSE,0,magnussoft,magnussoft,"Single-player,Partial Controller Support,Steam Cloud","Action,Simulation",0,2
673310,Adam Waste,21-Nov-17,0,11.99,0,TRUE,FALSE,FALSE,8,Blackturn Ltd,Blackturn Ltd,"Single-player,Steam Achievements","Violent,Gore,Action,Adventure",5,7
1026390,Magic Heart,31-Mar-19,0,1.99,0,TRUE,FALSE,FALSE,7,Red Cattus,Red Cattus,"Single-player,Steam Achievements","Casual,Indie",12,8
603230,The Wendigo,02-Mar-17,0,0.99,0,TRUE,FALSE,FALSE,4,warka,Warka Development,Single-player,"Violent,Gore,Action,Indie",22,4
1894450,11 Islands 2: Story of Love,24-Feb-22,0,5.99,0,TRUE,FALSE,FALSE,0,JoyFul Software,HH-Games,Single-player,"Action,Casual,Indie",5,0
1091720,???:????? / Ballade: with Memories,15-Oct-19,0,5.99,1,TRUE,TRUE,FALSE,5,286studio,286studio,"Single-player,Steam Achievements,Steam Cloud","Adventure,Indie,RPG",40,2
19200,Tank Universal,21-Aug-08,0,4.99,0,TRUE,FALSE,FALSE,27,Dialogue Design,,"Single-player,Steam Achievements","Action,Indie",247,185
816350,The Flood,30-Mar-18,0,0,1,TRUE,TRUE,TRUE,0,Ondrej Angelovic,Ondrej Angelovic,Single-player,"Adventure,Casual,Free to Play,Indie",921,170
1559790,SLASH OF BULLET,23-Apr-21,0,4.99,0,TRUE,FALSE,FALSE,40,kan.kikuchi,kan.kikuchi,"Single-player,Steam Achievements,Steam Cloud,Steam Leaderboards","Action,Casual,Indie,Sports",7,3
1751640,Let Them Trade Playtest,09-Sep-21,0,0,0,TRUE,FALSE,FALSE,0,,,,,0,0
874700,The Putinland: Divide & Conquer,03-Jul-18,0,0.49,0,TRUE,FALSE,FALSE,0,"Tero Lunkka,BlackThug",Tero Lunkka,Single-player,"Action,Indie",20,21
977630,Shelter 3,30-Mar-21,0,19.99,1,TRUE,TRUE,FALSE,7,Might and Delight,Might and Delight,"Single-player,Steam Achievements","Adventure,Casual,Indie",160,139
698320,NanoScape,14-Sep-17,0,1.99,1,TRUE,FALSE,FALSE,13,SnowFlame,Back To Basics Gaming,"Single-player,Steam Achievements","Action,Casual,Indie",5,8
1558210,FortressCraft : Chapter 1,16-Apr-21,0,9.99,0,TRUE,FALSE,FALSE,0,ProjectorGames,ProjectorGames,"Single-player,Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Partial Controller Support","Adventure,Casual,Indie",19,1
529160,Moekuri: Adorable  Tactical SRPG,16-Dec-16,0,11.99,0,TRUE,FALSE,FALSE,33,MokyuSoft,Culture Select,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Indie,RPG,Strategy",331,53
1090440,Kelipot,03-Nov-20,0,13.99,0,TRUE,FALSE,FALSE,38,Unlimited Fly Games,"Unlimited Fly Games,Gamera Games","Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Indie",609,117
903560,Pixel Fishies,16-Dec-18,0,2.99,0,TRUE,TRUE,TRUE,5,Jim Rogers,Jim Rogers,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Action,Casual,Indie",0,0
1814170,Lingo,12-Dec-21,0,9.99,0,TRUE,FALSE,FALSE,17,Brenton Wildes,Brenton Wildes,Single-player,Adventure,4,0
1829030,Paunch 2,22-Dec-21,0,0,6,TRUE,FALSE,FALSE,0,Kozhakov,Kozhakov,"Multi-player,PvP,Online PvP","Action,Free to Play,Indie,Massively Multiplayer,RPG,Simulation,Sports",0,0
1165170,Morok,14-Oct-19,0,0,0,TRUE,FALSE,TRUE,0,Varoi games,Varoi games,Single-player,"Adventure,Casual,Free to Play,Indie",57,17
645750,Rule with an Iron Fish - A Pirate Fishing Adventure,24-Aug-17,0,9.99,0,TRUE,TRUE,FALSE,12,Kestrel Games,Kestrel Games,"Single-player,Steam Achievements,Steam Cloud","Adventure,Casual,Indie,RPG,Simulation,Sports",30,2
1498940,Binky's Trash Service,16-Jan-21,0,2.99,0,TRUE,TRUE,FALSE,19,ondydev,ondydev,"Single-player,Full controller support","Action,Adventure,Casual,Indie",15,1
1070550,Don't Escape Trilogy,29-Jul-19,0,4.99,0,TRUE,FALSE,FALSE,13,scriptwelder,Armor Games Studios,"Single-player,Steam Achievements","Adventure,Indie",208,1
1657350,Cyberflight,13-Aug-21,0,2.99,0,TRUE,FALSE,FALSE,6,Grenoble,Grenoble,"Single-player,Steam Achievements,Full controller support","Action,Indie,Racing,Simulation",5,4
1854810,My Pet Sitter is a Futanari,27-May-22,0,0.66,0,TRUE,FALSE,FALSE,0,owlyboi,owlyboi,Single-player,Adventure,0,0
1223110,BalloonBoyBob,09-Feb-20,0,10.99,0,TRUE,FALSE,FALSE,70,"FreeAnimals_Software,Dnovel",Trinity Project,"Single-player,Steam Achievements","Action,Adventure,Casual,Indie",27,1
760580,INSPACE 2980,11-Oct-18,0,0.74,0,TRUE,TRUE,FALSE,24,R_Games,R_Games,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Indie",5,3
1055280,Wizardas,01-Jun-19,0,1.99,0,TRUE,FALSE,FALSE,0,EllGames,EllGames,Single-player,"Action,Indie",1,0
1301480,Bishoujo Battle Mahjong Solitaire,20-May-20,0,2.99,0,TRUE,FALSE,FALSE,13,Zoo Corporation,Zoo Corporation,"Single-player,Steam Achievements,Steam Cloud,Steam Leaderboards",Casual,21,14
1037840,Running Ninja,13-Mar-19,0,0.99,0,TRUE,FALSE,FALSE,10,BBB Games,BBB Games,"Single-player,Steam Achievements,Steam Leaderboards","Action,Casual,Indie",17,12
596280,You Are God,19-May-17,0,4.99,0,TRUE,FALSE,FALSE,0,BefuddleBug,BefuddleBug,Single-player,"Indie,Simulation,Strategy,Early Access",8,33
2058060,Faraway,15-Jul-22,0,0,0,TRUE,FALSE,FALSE,0,XG Games,Psychronic Games,Single-player,"Adventure,Free to Play,Indie",0,0
1472330,NOMAD Revisited,10-Dec-20,0,1.99,0,TRUE,FALSE,FALSE,0,Pixel Games UK,Pixel Games UK,Single-player,Action,1,1
1838900,Apocalypse: Floodgates,07-Apr-22,17,2.49,0,TRUE,FALSE,FALSE,0,"RetroRave, LLC","RetroRave, LLC","Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Partial Controller Support","Action,Indie",4,1
656580,Claws of Furry,04-Sep-18,0,9.99,0,TRUE,FALSE,FALSE,10,Terahard Ltd,Terahard Ltd,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Remote Play Together","Action,Adventure,Indie",11,12
958670,MekaFighters,13-Jul-21,0,0,26,TRUE,FALSE,FALSE,0,Austin James,Austin James,"Multi-player,PvP,Online PvP,Co-op,Online Co-op","Action,Free to Play,Indie,Early Access",2,0
1251320,JumPlose,05-Mar-20,0,0.99,0,TRUE,FALSE,FALSE,0,DebugDrawnGames,DebugDrawnGames,Single-player,"Action,Adventure,Casual,Indie,Strategy",1,1
668210,Super Fancy Pants Adventure,20-Sep-17,0,9.99,0,TRUE,TRUE,FALSE,16,Borne Games,Kongregate,"Single-player,Steam Achievements,Partial Controller Support","Action,Adventure,Casual,Indie",1186,118
1851300,EM,14-Jan-22,0,0.99,0,TRUE,FALSE,FALSE,0,ANIY Studio,ANIY Studio,Single-player,"Action,Adventure",1,0
386640,Affected Zone Tactics,17-Nov-15,0,0,3,TRUE,FALSE,FALSE,19,Light Vision Interactive,Light Vision Interactive,"Single-player,Multi-player,MMO,Co-op","Free to Play,Massively Multiplayer,Strategy",167,134
934220,Buy Low Sell High,28-Sep-18,0,4.99,0,TRUE,FALSE,FALSE,0,Red Fox Studios,Red Fox Studios,Single-player,"Indie,Simulation,Strategy",7,5
1327020,???????~The Forever Moon,12-Jun-20,0,1.99,0,TRUE,FALSE,FALSE,7,????,????,"Single-player,Steam Achievements,Steam Cloud","Adventure,Indie,RPG",116,5
679390,Topdown Showdown,30-Aug-17,0,0.99,0,TRUE,FALSE,FALSE,0,Team Ryzal,Team Ryzal,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Remote Play Together","Action,Indie,Early Access",1,1
1715330,Infinity Treasures,15-Dec-21,0,0.99,0,TRUE,FALSE,FALSE,14,Nerdboot,Blue.Owl,"Single-player,Steam Achievements","Adventure,Casual,Indie,Racing,Strategy",6,0
1887420,The Lost Oregon City Gold,12-Apr-22,0,6.99,0,TRUE,TRUE,TRUE,15,"Oh, a Rock! Studios","Oh, a Rock! Studios","Single-player,Steam Achievements","Adventure,Casual,Indie",4,0
457130,Runes: The Forgotten Path,14-Nov-18,0,0,0,TRUE,FALSE,FALSE,0,StormBorn Studio,StormBorn Studio,Single-player,"Action,Adventure,Indie",67,16
1593350,Increlution,13-Oct-21,0,2.99,0,TRUE,TRUE,TRUE,0,Gniller,Gniller,"Single-player,Steam Cloud","Indie,Early Access",528,68
1576590,Stories of Submission: eNTeR the cuck,04-May-21,0,9.99,0,TRUE,FALSE,FALSE,7,"Zee Vital,Swimming Rock,Marco Marco",Zee Vital,"Single-player,Steam Achievements","Casual,Indie",0,0
348670,Immune - True Survival,09-Dec-16,0,0,0,TRUE,TRUE,FALSE,10,vidiludi games and entertainment,vidiludi games and entertainment,"Multi-player,MMO,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Partial Controller Support","Action,Adventure,Indie,Massively Multiplayer,RPG",850,604
12900,AudioSurf,15-Feb-08,0,9.99,0,TRUE,FALSE,FALSE,19,Dylan Fitterer,,"Single-player,Co-op,Steam Achievements,Full controller support",Indie,10056,441
1145450,Mystery Case Files: Moths to a Flame Collector's Edition,23-Aug-19,0,9.99,0,TRUE,FALSE,FALSE,0,Eipix Entertainment,Big Fish Games,Single-player,"Adventure,Casual",17,1
1904030,Maze Dungeon,20-May-22,0,4.99,0,TRUE,FALSE,FALSE,0,Tero Games,Tero Games,"Single-player,Partial Controller Support,Steam Cloud","Action,Adventure,Indie,RPG,Early Access",2,0
988330,One minute of death,18-Dec-18,0,4.99,0,TRUE,FALSE,FALSE,0,Krzysztof Konopka,Krzysztof Konopka,Single-player,"Action,Indie",4,1
1038410,ShooterSpheres,20-Mar-19,0,8.99,0,TRUE,FALSE,FALSE,0,RazzerGames,RazzerGames,"Single-player,Partial Controller Support","Action,Adventure,Indie",0,1
445220,Avorion,09-Mar-20,0,24.99,2,TRUE,TRUE,TRUE,60,Boxelware,Boxelware,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Valve Anti-Cheat enabled,Stats","Action,Indie,Simulation",9561,1010
921570,OCTOPATH TRAVELER?,07-Jun-19,0,59.99,0,TRUE,FALSE,FALSE,88,"Square Enix,ACQUIRE Corp.",Square Enix,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV",RPG,9336,1469
1809770,Lust for Darkness VR: M Edition,18-Nov-21,0,11.99,0,TRUE,FALSE,FALSE,15,Iron VR,"Movie Games S.A.,Iron VR",Single-player,Adventure,9,3
906870,FurryFury: Smash & Roll,14-Apr-22,0,0,0,TRUE,FALSE,FALSE,25,Demibug,Cosmic Publishing,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Steam Cloud,Steam Leaderboards","Adventure,Casual,Free to Play,Indie,Strategy",815,187
